pl_name,disc_year,disc_pubdate,sy_dist,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_eqt,pl_insol,st_teff,st_mass,st_rad
K2-75 b,2016,2016-09,561.93000000,Transit,7.81794900000,,2.54862479,,,,6022.00,1.173509,1.238022
Kepler-136 b,2014,2014-03,420.81800000,Transit,11.57890926000,0.1062000000,2.06000000,,951.00,193.4800,6156.00,1.193000,1.303000
K2-209 b,2018,2018-03,76.49860000,Transit,2.08061500000,,0.86850263,,,,4720.00,0.744790,0.712365
Kepler-418 b,2014,2014-07,1002.53000000,Transit,86.67855186000,0.3890000000,9.88000000,,446.00,9.3700,6177.00,1.039000,1.043000
Kepler-403 b,2014,2014-03,840.26900000,Transit,7.03144308000,0.0783740960,1.77400000,,,,,1.299000,
Kepler-1012 b,2016,2016-05,411.07700000,Transit,5.50860439000,,1.29000000,,,,5556.00,0.950000,0.910000
Kepler-179 c,2014,2014-03,605.68000000,Transit,6.40015710500,0.0638000000,2.52000000,,810.00,101.7200,5299.00,0.856000,0.766000
Kepler-1354 b,2016,2016-05,1119.45000000,Transit,,,3.40000000,,,18.8600,6170.00,,1.340000
Kepler-83 d,2014,2014-03,400.40900000,Transit,5.16980994600,0.0477000000,1.81000000,,567.00,24.4300,3893.00,0.540000,0.520000
Kepler-1801 b,2021,2022-02,839.33200000,Transit,10.44087398000,,,,,,5455.00,0.950000,0.866395
Kepler-1398 b,2016,2016-05,852.20400000,Transit,2.78815679000,,0.90000000,,,,6126.00,1.130000,1.180000
Kepler-154 e,2016,2016-05,915.21200000,Transit,3.93274385710,,,,,,5740.00,1.030000,1.050600
Kepler-922 b,2016,2016-05,536.32300000,Transit,0.93846695900,,,,,,5568.88,0.980000,0.921458
Kepler-859 b,2016,2016-05,839.90300000,Transit,20.38177573000,0.1343000000,2.87000000,,519.00,17.1100,5100.00,0.785000,0.714000
Kepler-1694 b,2020,2021-07,513.32900000,Transit,3.89526000000,,1.17986031,,,,4954.00,0.820000,0.756284
Kepler-352 c,2014,2014-03,252.73300000,Transit,16.33269854000,0.1183000000,1.25000000,,583.00,27.2200,5238.00,0.836000,0.752000
Kepler-416 b,2014,2014-05,690.81900000,Transit Timing Variations,6.31943282000,,,,,,5620.27,1.000000,1.089160
Kepler-906 b,2016,2016-05,757.79100000,Transit,,,2.18100000,,,21.9870,5956.00,,1.041000
HAT-P-13 b,2009,2009-12,246.81000000,Transit,2.91624330000,,,,,,5653.00,,
Kepler-243 b,2014,2014-03,693.86000000,Transit,5.71542597700,,,,,,5020.00,0.830000,0.860119
Kepler-625 b,2016,2016-05,760.70800000,Transit,7.75192755000,,,,,,6049.15,1.130000,1.453780
Kepler-183 c,2014,2014-03,1050.64000000,Transit,11.63704713220,,,,,,5670.06,1.010000,1.067770
Kepler-1618 b,2016,2016-05,1229.25000000,Transit,6.10829450000,,,,,,6391.96,1.280000,1.804670
HAT-P-66 b,2016,2016-12,935.45600000,Transit,2.97208870000,,,,,,,,
Kepler-1907 b,2021,2022-02,292.11100000,Transit,5.65250700000,0.0570000000,0.83000000,,837.00,,5142.00,0.759000,0.780000
Kepler-962 b,2016,2016-05,411.48600000,Transit,12.05705659000,,,,,,5443.81,0.950000,0.832288
Kepler-1168 b,2016,2016-05,752.66600000,Transit,55.82244220430,,,,,,4934.58,0.810000,0.743111
Kepler-1404 b,2016,2016-05,962.18300000,Transit,15.93147390000,0.1140000000,1.89000000,,606.00,31.8000,5385.00,0.778000,0.741000
Kepler-1852 b,2021,2022-02,772.48100000,Transit,7.97097190000,,,,,,4941.00,0.810000,0.830200
Kepler-1329 b,2016,2016-05,588.03700000,Transit,9.33646594000,0.0747000000,2.05000000,,577.00,26.2200,4442.00,0.637000,0.648000
K2-140 b,2017,2018-04,347.91700000,Transit,6.56920450000,,,,,,5654.00,1.005000,0.987000
Kepler-219 c,2014,2014-03,787.07000000,Transit,,,3.17000000,,,54.1050,5873.00,,1.180000
Kepler-461 b,2016,2016-05,692.15800000,Transit,8.31378305900,0.0821000000,2.69000000,,886.00,145.5100,5900.00,1.065000,0.951000
Kepler-1798 b,2021,2022-02,395.19600000,Transit,16.86000000000,,1.91000000,,,,,,
HD 240210 b,2009,2009-12,372.40500000,Radial Velocity,501.75000000000,1.1600000000,,,,,4297.00,0.820000,
Kepler-1802 b,2021,2022-02,636.69400000,Transit,7.72513619000,0.0662000000,1.71000000,,581.00,26.9100,4245.00,0.649000,0.637000
Kepler-1428 b,2016,2016-05,1530.32000000,Transit,10.67607169000,0.0995000000,1.95000000,,1141.00,401.2600,6409.00,1.151000,1.622000
Kepler-317 b,2014,2014-03,940.58400000,Transit,5.52417517000,,2.40000000,,,,5805.00,1.040000,1.050000
Kepler-92 b,2013,2014-02,477.99200000,Transit,13.74883059000,0.1174000000,3.63000000,,975.00,213.8400,5862.00,1.142000,1.670000
TOI-776 c,2020,2021-01,27.17010000,Transit,15.66530000000,0.1000000000,2.02000000,5.30000000,415.00,4.9000,3709.00,0.544000,0.538000
WASP-44 b,2011,2012-05,364.51200000,Transit,2.42381058000,,,,,,,,
HATS-18 b,2016,2016-11,624.36800000,Transit,0.83784340000,,,,,,,,
Kepler-275 c,2014,2014-03,2034.25000000,Transit,16.08832318000,0.1281000000,3.42000000,,875.00,138.6400,6157.00,1.080000,1.330000
Kepler-222 c,2014,2014-03,758.85400000,Transit,10.08879895030,,,,,,5154.00,0.870000,0.850048
HD 18438 b,2023,2023-03,224.14600000,Radial Velocity,803.00000000000,2.1000000000,,,,,3860.00,1.840000,88.475000
HATS-8 b,2015,2015-08,794.63700000,Transit,3.58389300000,0.0466800000,9.78545700,46.08535000,,,5679.00,1.056000,1.086000
Kepler-1636 b,2016,2016-05,1947.54000000,Transit,425.47785000000,,3.23000000,,,,5797.00,1.010000,1.020000
Kepler-257 d,2014,2014-03,780.25600000,Transit,24.66461416000,0.1582000000,5.34000000,,567.00,24.5300,5188.00,0.868000,0.973000
Kepler-993 b,2016,2016-05,324.42300000,Transit,22.08555894000,,,,,,3736.00,0.571534,0.580092
Kepler-401 d,2016,2016-05,965.56000000,Transit,184.26274100000,0.6503000000,2.57000000,,380.00,4.9300,6115.00,1.077000,1.291000
HD 10697 b,1999,2000-06,33.12050000,Radial Velocity,1076.40000000000,2.1600000000,,,,,5600.00,0.990000,1.839080
HD 82943 b,2003,2004-02,27.59020000,Radial Velocity,441.20000000000,1.1800000000,,,,,5935.00,1.080000,1.182600
Kepler-674 b,2016,2016-05,342.25400000,Transit,2.24338184700,0.0261000000,1.32000000,,685.00,52.1100,3741.00,0.470000,0.450000
Kepler-172 e,2014,2014-03,828.59200000,Transit,35.11852260000,0.2030000000,2.41000000,,549.00,21.4000,5583.00,0.903000,1.007000
Kepler-432 c,2015,2015-04,848.02300000,Radial Velocity,406.20000000000,,,,,,4995.00,1.320000,4.060000
Kepler-76 b,2013,2013-07,822.96000000,Orbital Brightness Modulation,1.54493336287,,10.70117770,,1991.47,3717.1992,6136.25,,1.487400
Kepler-749 b,2016,2016-05,721.02700000,Transit,,,3.21200000,,,24.6310,4704.00,,0.789000
Kepler-1021 b,2016,2016-05,810.08200000,Transit,13.47472742000,0.1034000000,1.96000000,,634.00,38.2100,5395.00,0.821000,0.734000
Kepler-1468 c,2016,2016-05,1899.24000000,Transit,3.54553021000,0.0459000000,1.07000000,,1215.00,515.0500,5973.00,1.019000,0.976000
Kepler-1052 c,2023,2023-05,943.44400000,Transit,180.92599490000,,2.36800003,,,,5818.00,0.937000,0.848000
Kepler-386 b,2014,2014-03,882.46200000,Transit,12.31028460000,0.0956000000,1.26000000,,638.00,39.1500,5177.00,0.770000,0.746000
Kepler-603 c,2016,2016-05,1539.63000000,Transit,,,10.31900000,,,10.8230,5854.00,,1.602000
HD 192310 b,2011,2011-10,8.79687000,Radial Velocity,74.72000000000,0.3200000000,,,355.00,,5166.00,0.800000,
K2-18 c,2017,2017-12,38.02660000,Radial Velocity,8.96200000000,0.0600000000,,,363.00,,3457.00,0.359000,0.411000
TOI-1064 b,2022,2022-01,68.07260000,Transit,6.44386800000,0.0615200000,2.58700000,13.50000000,784.00,62.9000,4734.00,0.748000,0.726000
Kepler-648 b,2016,2016-05,636.03000000,Transit,17.42117490000,0.1302000000,2.85000000,,661.00,45.2000,5796.00,0.966000,0.871000
Kepler-444 c,2015,2015-02,36.43960000,Transit,4.54587844200,0.0458000000,0.39000000,,799.00,96.1900,5032.00,0.618000,0.593000
KPS-1 b,2018,2018-07,262.70600000,Transit,1.70632640000,,10.19990000,,1091.00,235.7720,4974.00,,0.900000
OGLE-2017-BLG-0364L b,2024,2024-08,8380.00000000,Microlensing,,3.0000000000,,60.90000000,,,,0.350000,
Kepler-150 c,2014,2014-03,891.09200000,Transit,7.38198020600,,,,,,5528.00,0.970000,0.905339
Kepler-31 b,2011,2012-05,1664.64000000,Transit,20.86100000000,,,,,,,1.190000,1.163000
Kepler-251 b,2014,2014-03,924.62500000,Transit,4.79093600000,0.0530000000,1.33000000,,,,5526.00,,0.890000
Kepler-599 b,2016,2016-05,558.51700000,Transit,15.65563866000,,,,,,5007.00,0.830000,0.728343
Kepler-186 e,2014,2014-03,177.59400000,Transit,22.40770400000,0.1100000000,1.27000000,,,,3788.00,0.478000,0.472000
OGLE-TR-111 b,2004,2004-10,1068.33000000,Transit,4.01448400000,0.0470000000,11.26504500,168.44990000,,,,0.820000,0.830000
TOI-1062 b,2021,2021-09,82.17330000,Transit,4.11505760000,,2.30057000,,826.00,77.3573,5394.00,,0.890000
Kepler-372 b,2014,2014-03,1493.95000000,Transit,6.84976206000,0.0714800000,1.53400000,,,384.4000,6121.00,1.037000,1.249000
HATS-47 b,2020,2020-04,300.67000000,Transit,3.92280380000,0.0426900000,12.52045300,117.27927000,852.90,87.7300,4512.00,0.674000,0.656400
HD 178911 B b,2001,2002-03,40.97270000,Radial Velocity,71.48700000000,,,,,,,0.870000,
Kepler-351 c,2014,2014-03,1083.91000000,Transit,57.24866910000,0.2822000000,3.26000000,,430.00,8.0800,5646.00,0.914000,0.841000
Kepler-1233 b,2016,2016-05,1178.70000000,Transit,45.12630420000,,2.60000000,,,,6198.00,1.160000,1.250000
Kepler-968 b,2016,2016-05,290.32400000,Transit,3.69298042000,,,,,,4442.00,0.696000,0.701769
HATS-24 b,2017,2017-06,494.18200000,Transit,1.34849630000,,,,,,6346.00,1.212000,1.172000
HD 29021 b,2017,2017-05,30.99390000,Radial Velocity,1365.00000000000,2.2940000000,,1420.69297929,,,,0.860000,
Kepler-1420 b,2016,2016-05,1054.37000000,Transit,6.69958851000,,,,,,5365.00,0.930000,0.886177
Kepler-98 b,2014,2014-02,350.31500000,Transit,1.54167662800,0.0260000000,1.82000000,,1437.00,1007.5500,5580.00,0.989000,0.886000
GJ 682 c,2014,2014-06,5.00671000,Radial Velocity,57.32000000000,0.1760000000,,,,,3028.00,0.270000,
Kepler-301 b,2014,2014-03,719.16600000,Transit,2.50855409500,,1.47000000,,,,5717.00,0.980000,0.960000
Kepler-525 b,2016,2016-05,992.85200000,Transit,18.68398102000,,,,,,5471.00,0.960000,2.037130
Kepler-110 b,2014,2014-03,586.53100000,Transit,12.69105209000,0.1091000000,2.96000000,,1067.00,306.7500,5887.00,1.075000,1.843000
Kepler-1015 b,2016,2016-05,739.35700000,Transit,16.00494214000,0.1345000000,2.80300000,,,180.0000,6443.00,1.265000,1.451000
Kepler-878 b,2016,2016-05,791.62500000,Transit,25.94220330000,0.1540000000,1.87000000,,502.00,15.0700,5121.00,0.723000,0.762000
HD 217786 b,2011,2011-03,55.48470000,Radial Velocity,1301.36009000000,2.4460000000,,4402.55909376,,,,1.140000,
Kepler-1190 b,2016,2016-05,342.50900000,Transit,10.45843441000,,1.33000000,,,,4730.00,0.760000,0.720000
Kepler-60 c,2012,2013-01,1025.10000000,Transit,8.90000000000,,2.04900000,3.84000000,,,6024.00,1.131000,1.434000
K2-22 b,2015,2015-10,243.83600000,Transit,0.38107800000,0.0088000000,2.50000000,444.96200000,2100.00,,3830.00,0.600000,0.570000
Kepler-1408 b,2016,2016-05,535.04800000,Transit,2.99792926000,,,,,,6037.31,1.120000,1.779960
Kepler-1734 b,2021,2022-02,1482.83000000,Transit,6.79687481000,,,,,,5910.67,1.080000,1.125670
Kepler-339 d,2014,2014-03,616.63700000,Transit,10.55838956000,,1.28000000,,,,5571.00,0.930000,0.900000
1RXS J160929.1-210524 b,2008,2008-12,139.13500000,Imaging,,330.0000000000,,3000.00000000,1700.00,,4060.00,0.850000,
Kepler-1884 b,2021,2022-02,1443.09000000,Transit,8.98826122000,,,,,,6031.00,1.120000,1.260170
Kepler-826 b,2016,2016-05,779.59600000,Transit,4.48758768000,0.0528000000,1.37000000,,1305.00,684.0700,6060.00,0.972000,1.257000
Kepler-1270 b,2016,2016-05,1095.05000000,Transit,6.03310000000,0.0720000000,3.12000000,,1482.00,,5172.00,1.380000,3.040000
WASP-144 b,2018,2019-01,355.51300000,Transit,2.27831350000,,,,,,,,
Kepler-1998 b,2023,2023-05,340.96500000,Transit,3.03267135000,0.0405000000,0.60000000,,1187.00,468.3100,5640.00,0.962000,0.921000
Kepler-1943 b,2021,2022-02,1004.55000000,Transit,4.85018974000,0.0571000000,1.10000000,,1098.00,344.0400,6032.00,1.055000,0.973000
Kepler-235 c,2014,2014-03,428.01800000,Transit,7.82501206000,0.0617000000,1.22000000,,478.00,12.3600,3887.00,0.510000,0.480000
HATS-58 A b,2019,2019-08,403.59100000,Transit,4.21807320000,,,,,,,,
Kepler-301 d,2014,2014-03,719.16600000,Transit,13.75129636000,0.1103000000,1.66000000,,725.00,65.2400,5814.00,0.944000,0.881000
Kepler-1789 b,2021,2022-02,611.46100000,Transit,80.23214670000,0.3543000000,3.24000000,,380.00,4.9100,5436.00,0.920000,0.888000
TOI-733 b,2023,2023-04,75.20920000,Transit,4.88479370000,,1.94753000,,1076.00,223.0940,5969.00,,0.940000
Kepler-345 c,2014,2014-03,,Transit,9.38742889000,,1.33000000,,,,4515.00,0.720000,0.680000
Kepler-1052 b,2016,2016-05,943.44400000,Transit,,,2.69300000,,,20.9760,5738.00,,0.950000
KMT-2023-BLG-1642L b,2024,2024-03,7440.00000000,Microlensing,,1.3200000000,,406.82036096,,,,0.130000,
Kepler-385 c,2014,2014-03,1432.61000000,Transit,15.16342000000,0.1240000000,2.07000000,,779.00,,6084.00,1.100000,1.040000
Kepler-155 b,2014,2014-03,293.49900000,Transit,5.93119400000,0.0560000000,2.09000000,,,,4508.00,,0.620000
TOI-1799 b,2024,2024-06,62.12740000,Transit,7.08573800000,0.0710000000,1.42238884,4.00000000,922.72,,5698.00,0.940600,0.953600
Kepler-254 c,2014,2014-03,1389.48000000,Transit,12.41211000000,0.1060000000,2.52000000,,772.00,,5956.00,1.021000,0.920000
Kepler-828 b,2016,2016-05,575.32200000,Transit,0.56785648400,,,,,,4954.00,0.820000,0.726517
Kepler-189 b,2014,2014-03,591.53400000,Transit,10.39993100000,0.0880000000,1.21000000,,,,5235.00,,0.750000
GJ 676 A b,2010,2011-02,16.02720000,Radial Velocity,1051.44521000000,1.7350000000,,1840.86213334,,,,0.626000,
TOI-1266 b,2020,2020-10,36.01180000,Transit,10.89450000000,0.0730000000,2.52000000,4.46000000,415.00,,3563.00,0.437000,0.423200
Kepler-1784 b,2021,2022-02,883.04500000,Transit,13.59051180000,,,,,,5475.00,0.960000,0.966878
Kepler-491 b,2016,2016-05,630.78500000,Transit,4.22538411120,,,,,,5501.00,0.960000,1.031220
HD 118203 c,2024,2024-07,92.25890000,Radial Velocity,5070.00000000000,6.2000000000,,3527.89531770,146.00,,5788.00,1.220000,2.030000
K2-12 b,2015,2015-08,326.38100000,Transit,8.28246000000,0.0792000000,2.44000000,5.20000000,1026.00,185.0000,5672.00,0.965000,1.117000
Kepler-189 c,2014,2014-03,591.53400000,Transit,20.13490007000,,,,,,5073.00,0.850000,0.773127
Kepler-439 b,2015,2015-02,757.04800000,Transit,178.14045600000,0.5886000000,2.33000000,,284.00,1.5400,5592.00,0.856000,0.782000
GJ 876 d,2005,2005-11,4.67517000,Radial Velocity,1.93774000000,0.0208067000,,7.53000000,,,3271.00,0.336778,0.352224
Kepler-1047 b,2016,2016-05,817.64700000,Transit,56.18868870000,0.2855000000,1.79000000,,468.00,11.3900,5798.00,0.980000,0.958000
Kepler-1879 b,2021,2022-02,627.17100000,Transit,10.61345435000,0.0957000000,1.79000000,,,242.6000,5875.00,1.036000,1.442000
EPIC 249893012 b,2020,2020-04,321.29600000,Transit,3.59510000000,0.0470000000,1.95000000,8.75000000,1616.00,1037.0000,5430.00,1.050000,1.710000
Kepler-741 b,2016,2016-05,1661.87000000,Transit,7.03902374000,0.0740000000,2.48000000,,1041.00,277.5200,6319.00,1.084000,1.032000
Kepler-235 d,2014,2014-03,428.01800000,Transit,,,2.24600000,,,5.1240,4000.00,0.631000,0.591000
HATS-51 b,2017,2018-02,389.57000000,Transit,3.34887020000,0.0463900000,15.80469000,244.09344000,1553.00,,5758.00,1.187000,1.440000
Kepler-1382 b,2016,2016-05,738.26100000,Transit,16.35834000000,0.1270000000,1.21000000,,715.00,,5983.00,1.029000,0.930000
Kepler-1726 b,2021,2022-02,390.55200000,Transit,18.39628156000,0.1295000000,2.44000000,,630.00,37.3400,5470.00,0.854000,0.884000
Kepler-1313 b,2016,2016-05,174.23400000,Transit,3.83309117800,0.0454000000,3.56000000,,1432.00,994.0100,5351.00,0.849000,1.671000
TOI-4515 b,2024,2024-02,193.49900000,Transit,15.26646581815,,12.26639677,,650.43,42.2987,5420.82,,0.874078
Kepler-1182 b,2016,2016-05,1545.39000000,Transit,,,2.35700000,,,197.8820,5924.00,,1.313000
K2-211 b,2018,2018-03,272.29700000,Transit,0.66953200000,,1.30000000,,,,5360.00,,0.790000
CoRoT-5 b,2009,2009-10,882.47200000,Transit,4.03791560000,,,,,,,,
CoRoT-9 b,2009,2010-03,412.98000000,Transit,95.27380000000,0.4027000000,11.62373300,262.52758000,413.00,,5625.00,0.960000,0.938000
Kepler-356 b,2014,2014-03,707.55900000,Transit,4.61268045000,0.0556000000,1.30000000,,1207.00,501.5300,6129.00,1.072000,1.108000
Kepler-192 b,2014,2014-03,651.67400000,Transit,9.92670905000,,,,,,5500.71,0.960000,0.987806
MOA-2010-BLG-117L b,2018,2018-03,3500.00000000,Microlensing,,2.4200000000,,170.00000000,,,,0.580000,
Kepler-1350 b,2016,2016-05,340.69100000,Transit,4.49683112960,,,,,,3786.00,0.527267,0.530382
Kepler-336 c,2014,2014-03,768.86000000,Transit,9.59990859000,,,,,,5956.94,,
Kepler-292 e,2014,2014-03,1056.48000000,Transit,11.97865000000,0.0960000000,2.50000000,,727.00,,5447.00,0.834000,0.880000
Kepler-18 c,2011,2011-11,433.04700000,Transit,7.64157153300,,4.99000000,,,,5487.00,0.940000,1.060000
Kepler-24 b,2011,2012-05,1156.81000000,Transit,8.14530000000,0.0800000000,2.40000000,508.50000000,,,5800.00,1.030000,1.070000
Wolf 1061 d,2015,2016-02,4.30592000,Radial Velocity,67.27000000000,0.2039000000,,,,,3393.00,0.250000,
Kepler-1755 b,2021,2022-02,982.38300000,Transit,24.81093193000,0.1668000000,4.40000000,,631.00,37.4300,6086.00,1.003000,0.921000
Kepler-930 b,2016,2016-05,848.39600000,Transit,71.45245000000,0.3490000000,2.80000000,,555.00,,6130.00,1.110000,1.470000
TOI-431 b,2021,2021-10,32.56860000,Transit,0.49005200000,,,,,,4850.00,0.780000,0.731000
Kepler-155 c,2014,2014-03,293.49900000,Transit,52.66187000000,0.2370000000,2.29000000,,319.00,,4526.00,0.635000,0.606000
Kepler-131 c,2014,2014-02,228.67800000,Transit,25.51706460000,0.1736000000,0.77000000,,600.00,30.6500,5791.00,1.071000,0.958000
Kepler-1676 b,2020,2021-07,,Transit,29.92208104000,,,,,,5878.30,,1.060660
Kepler-347 b,2014,2014-03,1298.88000000,Transit,12.79830440000,0.1042900000,2.86500000,,,180.4000,5704.00,0.922000,1.437000
Kepler-65 c,2012,2013-04,303.72800000,Transit,5.85993922192,,2.91896139,,1287.67,649.7356,6149.00,,1.509200
WASP-168 b,2018,2019-01,303.94100000,Transit,4.15366240000,,12.75950000,,1138.00,278.8860,5818.80,,1.090000
Kepler-1041 b,2016,2016-05,1485.82000000,Transit,24.75764210000,0.1688000000,2.59000000,,644.00,40.7400,6106.00,1.043000,0.966000
K2-18 b,2015,2015-08,38.02660000,Transit,32.92801934000,,,,,,3464.00,0.440668,0.444516
Kepler-33 b,2011,2012-05,1209.16000000,Transit,5.66815436000,,1.32000000,,,,6018.00,1.180000,1.520000
Kepler-823 b,2016,2016-05,1389.27000000,Transit,4.16809082000,0.0523000000,1.95000000,,1204.00,496.7300,5739.00,1.096000,1.183000
Kepler-1770 b,2021,2022-02,582.94200000,Transit,16.84183355000,,,,,,5520.00,0.970000,0.859459
Kepler-32 e,2012,2013-02,323.84700000,Transit,2.89600900000,0.0330000000,1.11000000,,714.00,,4061.00,0.549000,0.524000
Kepler-188 c,2014,2014-03,968.54400000,Transit,5.99653499700,0.0644000000,3.08000000,,1094.00,338.5800,6020.00,0.989000,1.093000
Kepler-642 b,2016,2016-05,781.58200000,Transit,4.41746330950,,,,,,6291.71,1.230000,1.330170
Kepler-508 b,2016,2016-05,324.61800000,Transit,25.30889700000,0.1700000000,1.57000000,,661.00,,5981.00,1.028000,1.066000
Kepler-1104 b,2016,2016-05,530.65800000,Transit,5.03728852290,,,,,,6461.83,1.310000,1.442560
KOI-7368 b,2022,2022-05,264.99500000,Transit,6.84293900000,0.0678000000,3.94000000,,805.00,99.2400,5225.00,0.883000,0.827000
Kepler-523 b,2016,2016-05,253.29500000,Transit,,,1.87400000,,,149.1350,5529.00,,0.808000
NGTS-25 b,2022,2022-11,521.23300000,Transit,2.82309300000,0.0388000000,11.46678726,203.09235207,1101.00,,5321.00,0.910000,0.860000
HATS-1 b,2012,2013-01,283.97100000,Transit,3.44645291291,,12.53990524,,1199.93,489.9461,5870.00,,0.913091
Kepler-1523 b,2016,2016-05,865.59600000,Transit,0.93875077000,,1.58000000,,,,5708.00,0.970000,0.960000
Kepler-157 d,2016,2016-05,773.71300000,Transit,,,1.67400000,,,244.0580,5791.00,,1.085000
Kepler-382 c,2014,2014-03,935.44600000,Transit,12.16281552000,0.0958000000,1.68000000,,771.00,83.4800,5594.00,0.793000,0.935000
Kepler-250 c,2014,2014-03,760.58500000,Transit,7.15681773000,0.0676700000,2.26900000,,,68.9000,5007.00,0.806000,0.748000
TOI-1246 c,2022,2022-04,169.42200000,Transit,5.90414400000,0.0610000000,2.51000000,8.80000000,860.00,129.0000,5151.00,0.870000,0.860000
K2-99 c,2022,2022-03,519.22900000,Radial Velocity,522.20000000000,1.4300000000,,,390.00,,6069.00,1.440000,2.550000
Kepler-1932 b,2021,2022-02,713.73300000,Transit,0.52417580300,,,,,,5120.00,0.860000,0.847538
nu Oct A b,2016,2016-08,21.19990000,Radial Velocity,414.80000000000,1.2760000000,,670.61793877,,,4860.00,1.610000,5.810000
TOI-4600 c,2023,2023-09,216.05600000,Transit,482.81910000000,,6.90877517,,672.67,48.3867,5073.00,,0.831915
Kepler-1960 b,2021,2022-02,1527.56000000,Transit,2.29794819000,,,,,,5938.54,1.080000,1.290150
Kepler-1979 b,2023,2023-05,1076.27000000,Transit,18.50844050000,0.1383000000,5.28000000,,683.00,51.3200,5942.00,1.028000,0.938000
HD 102272 b,2008,2009-03,347.09700000,Radial Velocity,,0.5800000000,,,,,,1.600000,
Kepler-861 b,2016,2016-05,850.32700000,Transit,3.94963280000,,,,,,4931.85,0.810000,0.837776
Kepler-1964 b,2021,2022-02,,Transit,2.44083943600,,,,,,,,
Kepler-1901 b,2021,2022-02,1028.37000000,Transit,3.48412874000,,,,,,5662.00,1.010000,1.035470
Kepler-333 b,2014,2014-03,324.41300000,Transit,12.55111099000,0.0896000000,1.34000000,,480.00,12.5600,4213.00,0.609000,0.598000
Kepler-1756 b,2021,2022-02,,Transit,2.35574643400,0.0313000000,1.34000000,,1083.00,325.7900,4962.00,0.738000,0.767000
Kepler-10 c,2011,2011-11,185.50600000,Transit,,,2.35100000,,,18.3000,5599.00,,1.087000
TOI-1279 b,2024,2024-06,107.05500000,Transit,9.61416356822,,3.22647351,,749.90,74.7359,5477.00,,0.840608
Kepler-283 b,2014,2014-03,468.09400000,Transit,11.00823021000,0.0885200000,3.44000000,,651.00,,5189.00,0.760000,0.720000
DMPP-1 b,2019,2019-12,62.53880000,Radial Velocity,18.57000000000,0.1462000000,,,877.00,,6196.00,1.210000,1.260000
Kepler-225 c,2014,2014-03,561.10100000,Transit,18.79398000000,0.1160000000,2.29000000,,418.00,,4304.00,0.593000,0.563000
Kepler-1333 b,2016,2016-05,932.44600000,Transit,109.64627833000,,,,,,5488.86,0.960000,0.890843
Kepler-239 c,2014,2014-03,648.10900000,Transit,56.22796970000,0.2665000000,2.19000000,,365.00,4.1800,4980.00,0.801000,0.734000
TOI-451 c,2020,2021-02,123.73900000,Transit,9.19107915063,,2.72510061,,768.70,82.5178,5481.00,,0.856226
Kepler-691 b,2016,2016-05,279.11500000,Transit,8.11437059000,,,,,,3626.00,0.557898,0.564255
Kepler-804 b,2016,2016-05,649.65000000,Transit,14.37457351000,0.1138000000,1.90000000,,767.00,81.7000,5775.00,0.950000,1.031000
Kepler-982 b,2016,2016-05,801.47900000,Transit,15.77382210000,0.1287000000,2.87000000,,978.00,216.1500,6260.00,1.140000,1.614000
Kepler-1690 b,2020,2021-07,703.78900000,Transit,234.63454522000,,,,,,5404.00,0.940000,0.862346
HD 108236 d,2020,2021-02,64.59780000,Transit,14.17589472545,,2.62316413,,691.00,53.8795,5723.87,,0.864173
Kepler-395 c,2014,2014-03,421.38200000,Transit,,,1.41100000,,,2.6130,3765.00,,0.644000
Kepler-1258 b,2016,2016-05,717.55500000,Transit,0.98494490130,,,,,,5761.02,1.030000,1.118340
Kepler-322 c,2014,2014-03,400.48000000,Transit,4.33722007000,0.0500000000,1.63000000,,996.00,231.8600,5390.00,0.883000,0.876000
K2-44 b,2016,2016-09,476.70300000,Transit,5.65625600000,,2.08000000,,,,5840.00,,1.030000
Kepler-434 b,2015,2015-03,1222.54000000,Transit,12.87471242600,,,,,,5765.45,1.030000,1.424620
bet UMi b,2014,2014-06,38.77472000,Radial Velocity,522.30000000000,1.4000000000,,,,,4126.00,1.400000,38.300000
Kepler-25 b,2011,2012-04,243.24900000,Transit,6.23853555000,,,,,,6212.00,1.196000,1.477680
Kepler-25 d,2014,2014-02,243.24900000,Radial Velocity,123.00000000000,,,89.90000000,,,6270.00,1.190000,1.310000
HD 208487 b,2004,2005-04,45.14700000,Radial Velocity,130.08000000000,0.5240000000,,,,,6067.00,1.130000,
WASP-74 b,2015,2015-07,149.21600000,Transit,2.13774450000,0.0344300000,15.73743600,262.52758000,1926.00,,5984.00,1.191000,1.536000
TOI-178 d,2021,2021-05,62.69900000,Transit,6.55785130000,,2.54474000,,622.00,24.9125,4111.00,,0.660806
TOI-178 b,2021,2021-05,62.69900000,Transit,1.91455800000,0.0260700000,1.15200000,1.50000000,1040.00,,4316.00,0.650000,0.651000
TOI-178 f,2021,2021-05,62.69900000,Transit,15.23191500000,0.1039000000,2.28700000,7.72000000,521.00,,4316.00,0.650000,0.651000
HD 152843 b,2021,2021-05,107.89800000,Transit,11.62640000000,0.1053000000,3.41000000,11.56000000,,255.7000,6310.00,1.150000,1.430000
TOI-238 b,2024,2024-02,80.54070000,Transit,1.27309650000,,1.57925000,,1412.00,660.2770,5024.00,,0.770000
TOI-406 c,2024,2024-09,31.05970000,Transit,6.61491101611,,1.27315538,,409.25,6.6295,3349.00,,0.388609
